content,date,source,title,url
"
	
		
		
	(서울=연합인포맥스) 오진우 기자 = 올해 카드업계는 중수 가맹점에 대한 신용판매 수수료 인하를 시작으로 어느 해보다 힘든 출발을 했다.,비자카드의 일방적 해외결제 수수료 인상으로 국내 카드업계가 공동으로 법적 대응까지 나서는 등 어수선한 일도 많았다.,특히 연말에는 미국의 금리 인상 등으로 국내 조달금리가 큰 폭으로 뛰면서 카드사들은 내년에도 만만치 않은 도전에 직면할 것으로 예상됐다.,◇가맹점 수수료 인하 = 올해 1월말부터 연매출 이후 2억원 이하 가맹점의 카드 수수료율이 기존 1.5%에서 0.8%로 인하됐다. ,2억초과 3억 미만 가맹점의 수수료율은 2.0%에서 1.3%로 낮췄다. 카드사들은 신용판매 수수료 수익 감소 우려 속에 한해를 시작했다. ,여신금융협회에 따르면 올해 상반기 가맹점 수수료율 인하로 인한 수익 감소가 4천423억원에 달한 것으로 집계됐다. 전세 신용카드 사용 실적이 늘면서수수료 수익의 총 규모도 증가하기는 했지만, 요율 인하로 카드사들의 수익도 늘어야 할 만큼 늘지 못했다. 여신협회에 따르면 올해 상반기 기준 8개 전업계 카드사의 카드 이용 규모는 280조3979억원으로 전년 동기 대비 13% 증가했지만, 수수료 수익은 5조3852억원으로 4.4% 증가하는 데 그쳤다.,◇카드사 순익 '양극화' = 가맹점 수수료 인하에도 올해 카드사 전체의 수익이 크게 나빠지지는 않았지만, 사별로 양극화 현상은 뚜렷하게 나타났다.,지난 3분기까지 국내 8개 전업계 카드사의 순익은 약 1조5천억원으로 전년 동기보다 소폭 늘어다. 수수료 인하에도 나쁘지 않은 실적을 기록했지만, 카드사별로 희비는 엇갈렸다. 신한카드와 하나카드, 삼성카드, BC카드의 순익은 많게는 133% 이상 증가했다. 반면 KB국민카드와 현대카드, 우리카드, 롯데카드의 순이익은 6~20%가량 감소하며 대조를 이뤘다.,◇최초 업계 출신 김덕수 여신협회장 취임 = 김덕수 전 KB국민카드 사장이 6월 여신금융협회 회장으로 취임한 것도 올해 카드업계에 빼놓을 수 없는 소식이다. 여신협회 수장으로 관료가 아닌 민간 경영인이 낙점된 것은 처음 있는 일이었다. 이른바 관피아에 대한 부정적 여론으로 타 금융협회장에도 민간 출신이 임명되는 트렌드에 여신협회도 동참했다. 김 회장 취임 이후 두드러지는 성과는 아직 나오지 않았지만, 업계 출신으로 조직을 회원사 지원에 맞게 재편하고 환부를 도려내는 등의 개혁 작업을 착실하게 진행 중이다. 특히 지난달에는 60억원대의 가맹점 단말기 보안강화 사업이 부적절하게 운영된 점을 자체 감사를 통해 적발하기도 했다. 김 회장은 준법감시 부서를 신설하는 등 조직의 투명성 강화에 나섰다.,◇비자·유니온페이 수수료 인상 = 비자카드와 유니온페이 등 해외 대형 카드사들의 수수료 인상도 카드업계를 흔들었다. 비자카드는 해외결제 수수료를 기존 1.0%에서 1.1%로 올린다고 지난 5월 통보했다. ,카드사들이 부담해야 하는 각종 해외이용 분담금 등도 일괄적으로 인상했다. 특히 중국이나 일본 등은 제외하고 우리나라만 수수료를 올려 카드사들의 거센 반발을 샀다. 카드사들은 비자카드 본사 항의 방문 등에 이어 공정거래위원회에 불공정행위로 제소했다. ,중국의 유니온페이도 12월부터 해외결제 수수료를 기존 0.6%에서 0.8%로 인상했다. 유니온페이는 종전까지 해외결제 수수료를 면제해 주던 혜택도 폐지했다. 카드사들은 해외사의 수수료 인상에 속수무책인 상황이다. 특히 당분간 해외결제 수수료 인상에 따른 비용도 카드사들이 자체해야 하는 처지라 속앓이를 하고 있다.,◇O2O 비즈니스 선점 대전 = 지난해 애플리케이션 경쟁에 열중했던 카드사들은 올해 온라인·오프라인 연계 서비스(O2O) 비즈니스에 사활을 걸었다. ,맛집배달에서 대리운전, 숙박, 심지어 월세 등 부동산 서비스까지 O2O 서비스 카드결제 영역이 확대됐다. 카드사들은 업종별로 유명 O2O 업체와 제휴카드를 경쟁적으로 선보이며 고객 유치에 나섰다. ,사용빈도가 잦은 생활밀착형 서비스에서 고객을 확보할 경우 다른 온라인 결제로도 이어질 수 있는 만큼 O2O 시장은 주요 경쟁터가 됐다. 삼성페이나 신세계 SSG페이 등이 급성장하면서 온라인 결제 시장 주도권을 뺏기지 않겠다는 카드사들의 절박함도 더해졌다.,◇카드론 급증 = 카드론 취급 규모가 가파르게 증가한 점도 올해 업계의 화두로 꼽힌다. 지난 3분기까지 국내 7개 전업계 카드사들의 카드론 취급 규모는 23조원 가량으로 지난해 21조원 보다 7.5%가량 증가했다. ,가계부채 급증에 따른 정부의 은행 대출 규제 강화와 카드사들의 카드론 영업 확대 노력이 맞물린 결과다. 특히 카드사들은 가맹점 수수료 인하에 따른 신용판매 수익 감소에 대응하기 위해 카드론 영업에 박차를 가했다. ,일선 카드사의 카르론 영업이 과열 양상을 보이자 금융감독원 등 당국에서도 우려의 목소리가 나왔다. 진영욱 금감원장은 이번달 초 열린 카드사 최고경영자(CEO) 간담회에서 카드론 마케팅이 과열되고 있다는 점을 지적하면서 사전적 리스크 관리가 필요한 시점이라고 밝혔다. 금감원은 내년 1분기 중에 카드론이 급증한 카드사를 대상으로 점검도 할 계획이다.,◇카드사도 AI 열풍에 동참 = 올해 바둑기사 이세돌과 인공지능(AI) '알파고'의 대국 이후 불어닥친 AI열풍에 카드사도 동참했다. ,카드사들은 고객의 소비 패턴을 분석해 최적 소비를 조언해주는 시스템 등을 속속 구축하고 있다. 신한카드는 지난 8월 판(FAN)페이봇을 시범적으로 도입했다. 하나카드도 한국전자통신연구원(ETRI)과 업무협약을 맺고 홈페이지나 모바일에서 실시간 채팅으로 소비자를 상담해 주는 AI시스템을 개발 중이다.,◇카드 포인트의 환골탈태 = 카드사들이 소비자들에게 제공하는 포인트도 올해 전환점을 맞았다. 카드포인트의 현금화와 소멸포인트를 활용한 사회공헌재단 설립 등 앞으로는 활용도가 개선될 예정이다. 기획재정부 등 정부는 경기활성화 방안의 하나로 카드포인트의 현금화를 전 카드사로 확대하겠다고 밝혔다. ,그동안 포인트 현금화를 지원하지 않던 삼성카드와 현대카드도 내년부터는 현금화가 가능해진다. 또 여신협회는 이번 달 금융위원회에 소멸시효가 지난 카드 포인트를 활용한 사회공헌재단 설립 신청서를 제출했다. 여신협회는 내년 1분기 중으로 재단 설립을 완료키로 했다. ,그동안 소멸시효가 지난 포인트를 수익으로 처리해 온 카드사 입장에서는 달갑지만은 않은 변화지만, 포인트의 활용도를 높인다는 측면에서 고객의 지지를 받을 전망이다.,◇'김영란법' 시행 = 지난 9월 말부터 본격 시행된 부정청탁 및 금품 등 수수의 금지에 관한법률(김영란법)은 카드업계에서도 초미의 관심사였다. 식사 접대와 선물 등이 줄어들면서 카드 사용액도 급감할 것이란 우려가 팽배했다. 우려와 달리 김영란법 시행에 따른 카드 사용액 감소는 아직 나타나지 않고 있다. 여신협회에 따르면 10월 국내 카드 승인 실적은 지난해 10월보다 12.4% 늘었다. 다만 10월 유흥주점의 법인카드 사용액은 전년동월대비 15.1% 감소하는 등 일부 업종은 영향을 받는 것으로 나타났다.,◇美금리 인상으로 내년 경영 '먹구름' = 미국 연방준비제도(Fed)가 기준금리를 0.5~0.75%로 올리고 내년 3차례 금리 인상을 예고한 점도 카드사들을 긴장시킨 소식이다. 특히 도널드 트럼프의 미국 대통령 당선 이후 국내외 채권 금리가 급등한 상황에서 금리 인상 속도도 빨라질 것으로 전망되면서 카드사들의 긴장감도 커졌다. 카드사들은 내년 사업계획 수립 등에서 높아질 조달 비용을 계산하며 대응책 마련에 골몰 중이다.,jwoh@yna.co.kr,(끝)

		
		,

		,

	

	
", 승인 2016.12.29 10:33,연합인포맥스,<2016년 카드업계 10대 뉴스> 수수료 인하부터 美금리 인상까지,http://news.einfomax.co.kr/news/articleView.html?idxno=287118
"
	
		
		
	(서울=연합인포맥스) 이윤구 기자 = 국채선물이 유가 급등에 따른 미국 채권금리 상승에도 강세 출발했다.,13일 서울채권시장에서 3년 국채선물(KTBF)은 오전 9시 15분 현재 전일 대비 7틱 오른 109.38에 거래됐다.,증권사가 764계약을 순매수했고 투신권이 259계약 순매도했다.,10년 국채선물(LKTBF)은 40틱 상승한 124.72를 나타냈다. 외국인이 933계약을 사들였고 증권사가 504계약 팔았다.,채권시장 전문가들은 한국과 미국 금리 흐름이 디커플링되는 모습을 보이는 것으로 분석했다.,미국 국채금리는 연방공개시장위원회(FOMC)를 앞두고 유가 급등에 따른 물가 상승 기대와 부진한 국채 입찰 등으로 상승 마감했다. 10년물 미 국채금리는 0.56bp 상승한 2.4721%를 나타냈다.,증권사 채권 딜러는 ""미국이 전체적으로 유동성을 풀고 있는 가운데 펀더멘털이 한국과 다르다는 시각이 있다""며 ""한국은 추가적인 경기악화가 우려되면서 금리 추가 인하 논의도 나오는 상황""이라고 말했다.,증권사 다른 채권 딜러는 ""미국 채권금리가 올랐다가 다시 내리면서 보합 마감했는데 국내 채권시장에서는 강세 신호로 해석하는 분위기""라며 ""채안펀드 논의도 구체적으로 나오면서 사자는 쪽이 좀 더 우세한 분위기""라고 설명했다.,yglee2@yna.co.kr,(끝)

		
		,

		,

	

	
", 승인 2016.12.13 09:18,연합인포맥스,"국채선물, 강세 출발…美 금리와 디커플링",http://news.einfomax.co.kr/news/articleView.html?idxno=281539
"
	,
	,

,
,
// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}
,
	
	[이데일리 김영환 기자] 우상호 더불어민주당 원내대표는 16일 유일호 경제부총리 및 경제 내각을 유임시켰던 데 대해 “미국 연준의 금리인상에 따른 대한민국 경기 위기를 방지하고자 하는 목적”이라며 “경제 당국은 금리인상 대책을 면밀히 검토해 대한민국의 외화 유출이나 이로 인한 환율변동이 없도록 감시해야 한다”고 당부했다.,우 원내대표는 이날 국회에서 열린 최고위원회의에서 “오는 20일 대정부질의에서는 이 문제를 검토해서 민주당 대안을 제시하겠다”면서 이 같이 지적했다.,그는 일각에서 황교안 대통령 직무대행을 흔들고 있다는 지적에 대한 반론도 폈다. 우 원내대표는 “국회 출석여부 문제다. 국회 나오지 않는 것에 대해 문제제기를 한 것”이라며 “이 분이 AI나 폭설 대책을 내는 데는 뭐라 하지 않지만 국무총리 직책을 유지하고 있기 때문에 총리 자격으로 국회 출석하라는 것”이라고 설명했다.,그러면서 “20~21일 국회에 출석해서 과도내각이 갈 방향을 국민께 상세히 설명하기를 바란다”고 촉구했다.,김영환 (kyh1030@edaily.co.kr),＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞,
	,
	",2016.12.16. 오전 9:45,이데일리,"우상호 “경제내각 유임, 美 금리인상 위기 방지가 목적”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0003703809
"
	,
	,

,
,
// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}
,
	
	,의사봉 두드리는 이주열 총재
    (서울=연합뉴스) 박동주 기자 = 이주열 한국은행 총재가 11일 오전 서울 중구 한국은행에서 열린 금융통화위원회에서 의사봉을 두드리고 있다.,(서울=연합뉴스) 김지훈 기자 = 한국은행은 11일 오전 이주열 총재 주재로 금융통화위원회를 열어 기준금리를 현재의 연 1.25%로 동결하기로 했다.,    이로써 한은 기준금리는 지난 6월 0.25%포인트 내린 이후 5개월째 동결 행진을 지속했다., 한국은행 기준금리 추이 ,    hoonkim@yna.co.kr,
	,
	","2016.11.11. 오전 9:58,2016.11.11. 오전 10:10",이데일리,한국은행 기준금리 동결…연 1.25% 유지(1보),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008815972
"
	,
	,

,
,
// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}
,
	
	[이데일리 증권시장부],증권부 (edaily.co.kr),＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞,
	,
	",2016.12.21. 오후 4:34,이데일리,[표]21일 채권시장 종합 - 금리동향,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003707499
"
	
		
		
	금리, 우상향 N자형 패턴,(서울=연합인포맥스) 강수지 기자 = 국내 대부분의 채권분석가는 내년 한국은행은 기준금리를 동결하지만, 미국 연방준비제도(Fed)는 정책금리를 2회 인상할 것으로 전망했다.,29일 연합인포맥스 리서치리포트(화면번호 8020)에 따르면 지난 11월 도널드 트럼프 미국 대통령 당선 일주일 이후 연간전망을 발표한 증권사와 선물사는 15곳에 이른다. 이 중 12곳이 내년 한은 기준금리 동결을, 8곳이 연준의 2회 금리 인상을 예상했다.,내년 2분기 또는 하반기에 국내 기준금리 인하를 예상한 증권사도 3곳이었다. ,금리는 대체로 우상향하는 N자형 패턴을 보일 것으로 전망했다. 미국 새 행정부에 대한 우려로 가파른 금리 상승세를 보인 후 되돌렸다가 재상승하는 모습을 예상했다.,내년 전망에서 증권사들은 공통적으로 트럼프 행정부와 미국 금리인상 속도를 주요 이슈로 꼽았다.,트럼프가 금리 급등을 유발하는 수준까지 공격적인 정책을 펴기보다는 경기회복과 더불어 시장금리가 점진적으로 상승하는 흐름을 이어나가도록 정책을 운용할 가능성이 크다고 봤다.,서향미 하이투자증권 연구원은 ""트럼프의 정책 시행 강도와 이행 수준에 따라 2차 충격 가능성이 열려있는 상황이지만, 트럼프가 공화당이나 의회 영향권에서 크게 벗어나기는 어려울 것으로 본다""며 ""중국에 대한 직접적인 제재 시 미국 역시 부담이 가중되는 만큼 직접적인 관세 부과 등의 조치를 취하기는 쉽지 않을 것이다""고 예상했다.,그는 ""내년 인플레 압력이 시장 기대보다 높아질 수 있으나 연준이 적극적인 금리 인상 기조로 전환하진 않을 것으로 본다""며 ""경기회복이 뒷받침되지 않은 상황에서 단기적인 금리 급등은 경기에 부정적인 영향이 불가피하기 때문이다""고 말했다.,국내 기준금리는 원화 강세전환과 가계부채 안정 등의 조건이 충족되지 않는 한 추가인하가 어려울 것으로 봤다. 다만, 국내 경기 부진이 지속될 것으로 전망되면서 하반기에 인하 압력이 생길 수 있을 것이란 의견도 나왔다.,통화정책이 한계에 직면했다는 진단에 재정정책과의 공조 여부에도 관심을 기울였다.,김진평 삼성선물 연구원은 ""한국은행 경제전망의 핵심 전제는 유가와 글로벌 교역 회복 정도인데 유가가 49달러대에서만 유지돼도 물가 상승압력이 발생한다""며 ""거시경제리스크가 크게 확대되지 않는다면 물가 상승압력, 가계부채 부담, 원화 약세에 대한 부담으로 동결 기조를 이어갈 것이다""고 말했다.,미국 금리 인상 부담에 내년 말이나 2018년 초에는 한국도 기준금리를 인상할 수 있다는 의견도 있었다.,김일구 한화증권 연구원은 ""내년 연준이 3차례 금리 인상할 것으로 전망한다""며 ""2017년 말에는 한국은행의 기준금리보다 미국의 연방기금금리가 더 높아질 것으로 보고, 한은이 2018년 초에 기준금리를 인상해 한-미 금리 역전 현상을 막을 것이다""고 예상했다.,sskang@yna.co.kr,(끝)

		
		,

		,

	

	
", 승인 2016.12.29 11:26,연합인포맥스,"채권전문가 ""내년 韓 금리 동결·美 2회 인상 우세""",http://news.einfomax.co.kr/news/articleView.html?idxno=287144
"
	
		
		
	(서울=연합인포맥스) 강수지 기자 = 미국 정책금리 변동은 해외펀드의 특성에 따라 자본 유출입에 영향을 줄 가능성이 있다는 주장이 나왔다.,한국은행이 29일 내놓은 '미국의 통화정책이 자본 유출입에 미치는 영향(US Interest Rate Policy Spillover and International Capital Flow: Evidence from Korea)'(BOK경제연구)에 따르면 미국의 정책금리 변동은 특정 펀드를 중심으로 자본 유출입을 초래했다고 전했다.,이지은 한국은행 경제연구원 부연구위원은 ""미국 연방준비제도(Fed)가 정책금리를 인상 또는 인하했던 주(Week)에 해외투자자의 우리나라 자본 유출입은 크지 않았다""며 ""자본 유출입을 유발하는 다른 요인이 작용하고 있다""고 주장했다.,주식시장의 경우 미국 정책금리가 변동된 주에 소폭의 자본 유출입이 일시적으로 나타났으나 그 효과가 유의하게 지속되지는 않았다고 봤다.,채권시장은 정책금리 조정이 나타난 주에 자본 유출입은 거의 없었다고 전했다.,이 연구위원은 대외 요인 및 대내 요인을 통제한 회귀분석을 수행한 결과, 미국 정책금리 변동은 특정 펀드를 중심으로 자본 유출입을 초래한다며, 주식시장에서는 미국 국적을 가진 투자자와 수동적 투자전략을 취하는 투자자, 기관투자자의 경우 자본유출이 유의하게 나타났다고 분석했다.,채권시장에서는 개인투자자의 자금 유출입이 발생했다,한은은 기존 연구와 달리 주별·펀드별 자료를 이용해 미국 통화정책이 국내 자본 유출입에 미치는 영향을 분석한 결과, 해외펀드 특성에 따라 자금 유출입에 영향을 줄 수 있어 모니터링 대상을 보다 세분화해야 한다고 강조했다.,한편, 한은은 미국 통화정책 변화에 따른 외화자금 유출입에 대한 연구가 활발하게 진행되고 있으나, 국적이나 투자 방식 등 투자자의 특성과 투자상품에 따른 차별적 반응에 대한 연구는 미흡하다며 연구 배경을 밝혔다.,통화정책 변화에 기인한 효과를 정확히 파악하기 위해 주별(Weekly) 자료와 고빈도(high frequency) 자료를 활용해 분석했다고 전했다.,sskang@yna.co.kr,(끝)

		
		,

		,

	

	
", 승인 2016.12.29 12:00,연합인포맥스,"한은 ""美 정책금리 변동시, 특정 펀드 중심으로 자본 유출입""",http://news.einfomax.co.kr/news/articleView.html?idxno=287150
"
	,
	,

,
,
// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}
,
	
	,(서울=연합뉴스) 김현정 기자 = 국고채 금리가 26일 혼조세를 보였다.,    이날 채권시장에서 3년 만기 국고채 금리는 전 거래일보다 0.4bp(1bp=0.01%p) 오른 연 1.669%로 마쳤다.,    1년물은 0.8bp 오른 1.586%에 장을 마쳤고 5년물도 1.0bp 오른 1.822%에 마감했다.,    10년물은 전 거래일과 같은 2.114%에 마감했고 20년물은 0.2bp 내린 2.164%에 장을 마쳤다.,    30년물과 50년물은 각각 0.5bp, 07bp 올랐다. ,khj91@yna.co.kr,
	,
	",2016.12.26. 오후 5:27,연합뉴스,국고채 금리 혼조세…3년물 연 1.669%,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008915963
"
	
		
		
	(뉴욕=연합인포맥스) 이종혁 특파원 = 미국 재무부는 29일 280억달러 어치의 7년 만기 국채를 입찰했다.,낙찰금리는 연 2.284%였다. ,입찰 수요 강도를 측정하는 응찰률은 2.54배를 보여, 최근 평균 2.51배를 웃돌았다.,해외 중앙은행 등 간접입찰자들의 낙찰률은 64.0%를 나타내, 역시 평균치를 넘어섰다.,직접 입찰자들의 낙찰률은 19.0%였다. 이는 평균 수준인 12% 위로 올라선 데다 2014년 8월 이후 최고치다.,liberte@yna.co.kr,(끝)

		
		,

		,

	

	
", 승인 2016.12.30 03:20,연합인포맥스,7년물 미 국채 낙찰금리 연 2.284%…직접 낙찰률 2년여 최고(상보),http://news.einfomax.co.kr/news/articleView.html?idxno=287232
"
	,
	,

,
,
// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}
,
	
	[이데일리 경계영 기자] 미국이 정책금리를 인상하거나 인하했을 때 주식시장에서 미국계 자금이 가장 민감하게 반응했다는 분석 결과가 나왔다. 기관투자가와 지수를 추종하는 패시브(passive) 자금 역시 미국의 금리 변화와의 상관관계가 높은 것으로 나타났다. ,한국은행이 29일 발표한 ‘미국의 통화정책이 자본 유출입에 미치는 영향’ 보고서를 보면 2004년 1월부터 올해 6월까지 미국이 정책금리를 변동했을 때 우리나라 주식시장에서 글로벌 자금 유출입 추이를 분석한 결과, 미국의 정책금리 변동과 우리나라 주식시장 내 미국계 자금의 상관관계는 -0.916으로 집계됐다. ,미국이 정책금리를 인상했을 때 미국계 자금이 빠져나갈 개연성이 그만큼 높았다는 의미다. 다른 국적 자금의 경우 룩셈부르크계 자금 0.457, 아일랜드 -0.068에 비해 음(-)의 상관관계가 명확했다. ,투자자별로 봤을 땐 개인투자자보다 기관투자가 쪽이 미국의 통화정책 변화에 빠르게 반응한 것으로 조사됐다. 기관투자가 자금과의 상관관계는 -0.813인 반면, 개인투자자 자금과의 상관관계는 0.395에 그쳤다. ,투자 방식 가운데 종목을 직접 선정하는 액티브(active) 자금과의 상관관계는 -0.023이었지만 지수를 따라가는 패시브 자금과의 상관관계는 -0.721를 기록했다. 패시브 자금 유출입은 미국 통화정책과의 연관성이 더 높았던 것이다. ,채권시장은 주식시장과 다른 모습을 보였다. 개인투자자 자금 유출입과 미국 정책금리 변동의 상관관계는 -0.339로 다른 변수 대비 가장 상관계수가 높았다. ,이지은 한국은행 미시제도연구실 부연구위원은 “미국의 정책금리 변동에 따라 이들 자금의 유출입에 영향을 줄 수 있는 만큼 모니터링 대상을 세분화해 추이를 지켜볼 필요가 있다”고 강조했다.,경계영 (kyung@edaily.co.kr),＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞,
	,
	",2016.12.29. 오후 12:01,이데일리,"美 금리인상기, 주목할 글로벌 자금은 '미국과 기관투자가'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003713532
